4242.5641025641,4252.8205128205,4259.4871794872,4263.0769230769,4259.4871794872,4255.8974358974,4255.3846153846,4256.9230769231,4253.8461538462,4234.8717948718,4220,4224.6153846154,4234.358974359,4244.6153846154,4262.0512820513,4275.8974358974,4277.4358974359,4273.8461538462,4275.3846153846,4273.8461538462,4261.5384615385,4250.7692307692,4247.6923076923,4251.7948717949,4257.4358974359,4253.8461538462,4245.1282051282,4242.0512820513,4249.2307692308,4261.5384615385,4267.1794871795,4274.8717948718,4284.6153846154,4274.8717948718,4261.0256410256,4261.0256410256,4268.2051282051,4272.3076923077,4269.7435897436,4264.6153846154,4263.5897435898,4276.4102564103,4282.0512820513,4264.6153846154,4254.358974359,4260,4266.1538461539,4275.3846153846,4290.2564102564,4295.3846153846,4288.717948718,4283.5897435898,4280.5128205128,4283.5897435898,4289.7435897436,4285.641025641,4268.2051282051,4260.5128205128,4263.5897435898,4267.6923076923,4273.3333333333,4280.5128205128,4281.5384615385,4273.3333333333,4268.2051282051,4261.5384615385,4249.2307692308,4245.1282051282,4244.1025641026,4242.5641025641,4240,4234.8717948718,4223.5897435898,4216.9230769231,4225.641025641,4237.9487179487,4236.4102564103,4234.8717948718,4234.358974359,4230.7692307692,4238.9743589744,4243.0769230769,4231.2820512821,4223.5897435898,4218.4615384615,4212.3076923077,4219.4871794872,4241.5384615385,4269.7435897436,4333.3333333333,4417.9487179487,4437.9487179487,4415.8974358974,4440,4504.6153846154,4536.4102564103,4529.2307692308,5061.0256410256,6412.3076923077,7647.6923076923,7938.9743589744,7796.9230769231,7838.4615384615,7857.4358974359,7775.8974358974,7757.4358974359,7756.4102564103,7758.4615384615,7756.4102564103,7757.9487179487,7758.4615384615,7758.4615384615,7757.4358974359,7757.4358974359,7757.9487179487,7757.4358974359,7757.4358974359,7757.4358974359,7757.4358974359,7757.4358974359,7757.4358974359,7757.4358974359,7757.4358974359,7757.4358974359,7757.4358974359,7757.4358974359,7757.4358974359,7757.4358974359,7757.4358974359,7757.4358974359,7757.4358974359,7757.4358974359,7757.4358974359,7757.4358974359,7757.4358974359,7757.4358974359,7757.4358974359,7757.4358974359,7757.4358974359,7757.4358974359,7757.4358974359,7757.4358974359,7757.4358974359,7757.4358974359,7757.4358974359,7757.9487179487,7758.9743589744,7756.9230769231,7758.9743589744,7765.1282051282,7749.7435897436,7738.4615384615,7741.0256410256,7716.9230769231,7677.9487179487,7641.0256410256,7632.8205128205,7660.5128205128,7647.6923076923,7607.6923076923,7581.0256410256,7538.4615384615,7502.5641025641,7458.4615384615,7399.4871794872,7357.4358974359,7293.8461538462,7213.3333333333,7150.2564102564,7097.9487179487,7039.4871794872,6984.6153846154,6961.5384615385,6933.8461538462,6888.717948718,6853.3333333333,6816.4102564103,6761.0256410256,6703.5897435898,6657.4358974359,6609.7435897436,6559.4871794872,6508.2051282051,6462.5641025641,6421.5384615385,6370.2564102564,6321.0256410256,6283.0769230769,6248.2051282051,6211.7948717949,6165.641025641,6120,6088.2051282051,6059.4871794872,6029.2307692308,5992.8205128205,5950.7692307692,5917.9487179487,5892.3076923077,5865.1282051282,5842.0512820513,5825.1282051282,5807.6923076923,5779.4871794872,5756.9230769231,5735.3846153846,5689.7435897436,5660.5128205128,5645.641025641,5595.3846153846,5541.5384615385,5521.5384615385,5509.2307692308,5478.4615384615,5446.1538461539,5427.1794871795,5412.8205128205,5409.2307692308,5408.2051282051,5383.5897435898,5350.2564102564,5328.2051282051,5304.6153846154,5282.5641025641,5269.2307692308,5258.9743589744,5245.1282051282,5231.7948717949,5215.3846153846,5189.2307692308,5161.5384615385,5127.1794871795,5100,5090.2564102564,5072.8205128205,5048.2051282051,5022.5641025641,4987.6923076923,4964.1025641026,4958.9743589744,4948.2051282051,4936.9230769231,4932.3076923077,4912.8205128205,4876.4102564103,4852.8205128205,4840.5128205128,4826.6666666667,4821.5384615385,4816.4102564103,4795.3846153846,4761.0256410256,4735.8974358974,4726.6666666667,4718.9743589744,4714.8717948718,4712.3076923077,4692.3076923077,4665.1282051282,4645.1282051282,4628.717948718,4624.6153846154,4626.1538461539,4619.4871794872,4603.5897435898,4587.1794871795,4577.9487179487,4568.2051282051,4555.3846153846,4548.2051282051,4541.0256410256,4534.8717948718,4551.7948717949,4578.4615384615,4565.641025641,4532.3076923077,4540,4548.2051282051,4510.2564102564,4480.5128205128,4483.5897435898,4485.1282051282,4467.6923076923,4450.7692307692,4453.3333333333,4457.4358974359,4441.0256410256,4402.5641025641,4366.6666666667,4357.9487179487,4359.4871794872,4347.6923076923,4327.1794871795,4314.8717948718,4315.8974358974,4311.7948717949,4300.5128205128,4293.8461538462,4292.3076923077,4290.7692307692,4280,4268.2051282051,4266.6666666667,4255.8974358974,4240,4235.8974358974,4234.358974359,4237.9487179487,4241.0256410256,4227.1794871795,4215.8974358974,4226.1538461539,4225.641025641,4198.9743589744,4194.8717948718,4217.4358974359,4216.4102564103,4196.9230769231,4184.6153846154,4175.8974358974,4168.2051282051,4159.4871794872,4145.641025641,4135.3846153846,4126.1538461539,4103.5897435898,4081.5384615385,4081.0256410256,4078.9743589744,4060.5128205128,4051.2820512821,4050.7692307692,4038.9743589744,4021.0256410256,4015.8974358974,4021.5384615385,4010.7692307692,3998.4615384615,4001.0256410256,3991.7948717949,3962.0512820513,3942.5641025641,3956.4102564103,3974.8717948718,3974.358974359,3965.641025641,3954.8717948718,3955.8974358974,3957.9487179487,3946.1538461539,3941.0256410256,3945.1282051282,3945.1282051282,3948.717948718,3951.2820512821,3938.4615384615,3924.6153846154,3927.6923076923,3933.3333333333,3930.7692307692,3930.7692307692,3929.2307692308,3921.0256410256,3920,3925.1282051282,3923.5897435898,3914.358974359,3910.2564102564,3915.3846153846,3915.3846153846,3917.4358974359,3923.5897435898,3914.8717948718,3903.0769230769,3897.9487179487,3903.0769230769,3915.3846153846,3901.5384615385,3882.5641025641,3888.717948718,3895.3846153846,3893.8461538462,3895.3846153846,3903.5897435898,3914.8717948718,3918.4615384615,3903.5897435898,3887.1794871795,3890.7692307692,3894.358974359,3891.7948717949,3903.5897435898,3906.1538461539,3892.3076923077,3888.717948718,3886.6666666667,3878.4615384615,3874.358974359,3866.1538461539,3846.6666666667,3842.5641025641,3860,3861.5384615385,3850.7692307692,3854.8717948718,3869.2307692308,3883.5897435898,3883.5897435898,3873.3333333333,3877.4358974359,3887.1794871795,3884.1025641026,3886.6666666667,3906.1538461539,3913.3333333333,3897.9487179487,3887.6923076923,3896.9230769231,3908.717948718,3905.1282051282,3887.1794871795,3882.0512820513,3893.3333333333,3899.4871794872,3895.8974358974,3887.6923076923,3897.4358974359,3926.6666666667,3935.3846153846,3917.9487179487,3902.0512820513,3910.7692307692,3935.8974358974,3943.5897435898,3931.2820512821,3932.8205128205,3947.6923076923,3951.2820512821,3942.0512820513,3932.3076923077,3934.358974359,3945.641025641,3958.9743589744,3963.5897435898,3964.6153846154,3967.6923076923,3974.8717948718,3990.2564102564,3992.3076923077,3983.0769230769,3989.2307692308,4007.1794871795,4015.8974358974,4014.358974359,4014.358974359,4009.2307692308,4000,4006.1538461539,4010.7692307692,4005.641025641,4015.3846153846,4020.5128205128,4009.7435897436,4008.717948718,4030.2564102564,4041.0256410256,4021.0256410256,4012.8205128205,4025.1282051282,4035.8974358974,4043.5897435898,4043.0769230769,4036.9230769231,4038.9743589744,4050.7692307692,4049.7435897436,4038.4615384615,4044.1025641026,4057.4358974359,4055.8974358974,4066.6666666667,4081.5384615385,4070.2564102564,4067.6923076923,4082.0512820513,4082.5641025641,4074.8717948718,4068.717948718,4061.0256410256,4052.3076923077,4051.7948717949,4062.5641025641,4032.3076923077,3947.6923076923,3880.5128205128,3860,3862.5641025641,3887.6923076923,3908.2051282051,3897.4358974359,3903.5897435898,3917.4358974359,3878.4615384615,3843.0769230769,3850.7692307692,3849.7435897436,3827.1794871795,3821.0256410256,3830.7692307692,3820,3811.2820512821,3816.9230769231,3815.8974358974,3815.8974358974,3824.1025641026,3831.2820512821,3838.9743589744,3831.2820512821,3813.3333333333,3817.9487179487,3827.6923076923,3813.3333333333,3802.0512820513,3818.4615384615,3825.641025641,3808.2051282051,3802.5641025641,3810.7692307692,3815.3846153846,3809.7435897436,3808.2051282051,3831.2820512821,3853.3333333333,3842.0512820513,3832.3076923077,3843.0769230769,3842.0512820513,3822.0512820513,3822.5641025641,3840.5128205128,3830.2564102564,3815.3846153846,3824.1025641026,3830.7692307692,3828.2051282051,3822.0512820513,3811.2820512821,3810.7692307692,3828.2051282051,3850.2564102564,3860.5128205128,3860,3853.8461538462,3837.9487179487,3834.358974359,3837.4358974359,3796.9230769231,3733.3333333333,3707.6923076923,3716.9230769231,3731.2820512821,3745.641025641,3745.1282051282,3725.1282051282,3712.8205128205,3701.5384615385,3694.8717948718,3712.8205128205,3731.7948717949,3731.2820512821,3727.1794871795,3724.6153846154,3715.8974358974,3708.2051282051,3714.8717948718,3724.6153846154,3729.7435897436,3730.7692307692,3736.9230769231,3756.9230769231,3773.8461538462,3765.1282051282,3751.2820512821,3759.4871794872,3783.0769230769,3794.8717948718,3786.6666666667,3793.3333333333,3826.1538461539,3843.0769230769,3835.8974358974,3836.9230769231,3857.9487179487,3870.2564102564,3874.8717948718,3884.1025641026,3871.2820512821,3855.8974358974,3866.1538461539,3877.4358974359,3879.4871794872,3884.6153846154,3888.717948718,3880.5128205128,3862.5641025641,3845.641025641,3837.4358974359,3842.0512820513,3852.8205128205,3849.2307692308,3837.4358974359,3830.7692307692,3829.2307692308,3828.2051282051,3821.5384615385,3818.4615384615,3826.1538461539,3824.6153846154,3809.7435897436,3803.0769230769,3820,3839.4871794872,3833.3333333333,3814.358974359,3808.717948718,3812.3076923077,3811.2820512821,3810.7692307692,3812.8205128205,3809.2307692308,3800,3795.3846153846,3807.1794871795,3831.2820512821,3837.4358974359,3826.1538461539,3835.8974358974,3845.1282051282,3827.1794871795,3804.6153846154,3801.5384615385,3822.0512820513,3836.9230769231,3831.2820512821,3830.7692307692,3842.0512820513,3836.9230769231,3817.4358974359,3820.5128205128,3832.8205128205,3830.2564102564,3825.641025641,3825.641025641,3831.7948717949,3839.4871794872,3830.2564102564,3825.1282051282,3834.358974359,3833.3333333333,3828.2051282051,3830.7692307692,3832.3076923077,3826.1538461539,3821.0256410256,3822.0512820513,3821.0256410256,3818.9743589744,3819.4871794872,3824.1025641026,3837.4358974359,3854.358974359,3850.2564102564,3822.5641025641,3818.9743589744,3849.2307692308,3854.8717948718,3846.1538461539,3856.9230769231,3860,3850.7692307692,3845.641025641,3840.5128205128,3847.1794871795,3860,3864.1025641026,3868.2051282051,3866.1538461539,3849.2307692308,3838.4615384615,3846.6666666667,3864.6153846154,3886.6666666667,3891.7948717949,3871.2820512821,3853.8461538462,3846.1538461539,3842.5641025641,3851.2820512821,3864.1025641026,3869.2307692308,3866.6666666667,3858.4615384615,3845.641025641,3823.0769230769,3801.5384615385,3797.9487179487,3805.1282051282,3811.7948717949,3819.4871794872,3829.7435897436,3827.1794871795,3812.8205128205,3817.9487179487,3827.1794871795,3818.9743589744,3823.0769230769,3837.4358974359,3835.8974358974,3831.2820512821,3832.8205128205,3829.2307692308,3813.3333333333,3803.0769230769,3814.358974359,3836.9230769231,3852.3076923077,3859.4871794872,3873.3333333333,3879.4871794872,3861.0256410256,3844.6153846154,3841.5384615385,3840,3845.641025641,3858.9743589744,3864.6153846154,3858.4615384615,3848.2051282051,3848.2051282051,3857.9487179487,3865.1282051282,3865.641025641,3867.6923076923,3878.9743589744,3885.641025641,3887.6923076923,3887.1794871795,3878.9743589744,3881.0256410256,3892.8205128205,3900.5128205128,3898.9743589744,3892.8205128205,3896.9230769231,3902.5641025641,3893.3333333333,3886.6666666667,3892.8205128205,3900.5128205128,3900,3902.5641025641,3908.2051282051,3907.1794871795,3908.2051282051,3909.7435897436,3913.3333333333,3925.1282051282,3927.1794871795,3926.6666666667,3933.8461538462,3929.7435897436,3916.4102564103,3918.4615384615,3920.5128205128,3910.7692307692,3911.7948717949,3909.2307692308,3900.5128205128,3921.5384615385,3948.717948718,3946.6666666667,3940,3938.9743589744,3935.3846153846,3924.1025641026,3909.7435897436,3918.9743589744,3937.4358974359,3930.2564102564,3922.0512820513,3927.6923076923,3933.3333333333,3923.5897435898,3893.8461538462,3875.3846153846,3885.1282051282,3895.3846153846,3888.2051282051,3873.3333333333,3862.5641025641,3855.3846153846,3857.9487179487,3877.9487179487,3904.1025641026,3918.9743589744,3906.1538461539,3885.1282051282,3883.0769230769,3877.9487179487,3866.6666666667,3870.2564102564,3875.3846153846,3874.8717948718,3882.5641025641,3889.2307692308,3881.5384615385,3882.5641025641,3895.8974358974,3899.4871794872,3904.6153846154,3920,3921.5384615385,3906.1538461539,3895.3846153846,3897.4358974359,3905.641025641,3915.3846153846,3918.4615384615,3907.6923076923,3906.6666666667,3927.6923076923,3910.2564102564,3850.7692307692,3812.8205128205,3820.5128205128,3848.2051282051,3849.2307692308,3828.2051282051,3824.6153846154,3836.4102564103,3837.4358974359,3840.5128205128,3858.9743589744,3861.5384615385,3854.8717948718,3863.0769230769,3867.6923076923,3867.1794871795,3873.3333333333,3873.8461538462,3876.4102564103,3877.4358974359,3865.1282051282,3870.7692307692,3897.4358974359,3907.1794871795,3901.5384615385,3908.717948718,3915.3846153846,3911.7948717949,3907.6923076923,3898.4615384615,3895.8974358974,3906.1538461539,3912.3076923077,3921.5384615385,3929.2307692308,3929.7435897436,3940.5128205128,3952.3076923077,3951.2820512821,3951.7948717949,3952.8205128205,3947.6923076923,3945.641025641,3955.3846153846,3964.1025641026,3959.4871794872,3960.5128205128,3962.5641025641,3957.9487179487,3959.4871794872,3964.1025641026,3959.4871794872,3950.7692307692,3939.4871794872,3925.1282051282,3925.1282051282,3937.4358974359,3930.7692307692,3915.8974358974,3918.9743589744,3920,3925.641025641,3945.1282051282,3943.5897435898,3932.3076923077,3930.2564102564,3917.9487179487,3908.717948718,3924.6153846154,3932.8205128205,3918.4615384615,3921.0256410256,3933.8461538462,3929.2307692308,3936.4102564103,3960,3961.0256410256,3938.4615384615,3930.2564102564,3939.4871794872,3936.9230769231,3941.5384615385,3970.2564102564,3975.8974358974,3958.4615384615,3950.7692307692,3947.1794871795,3944.6153846154,3950.7692307692,3959.4871794872,3963.0769230769,3957.9487179487,3953.3333333333,3957.4358974359,3965.1282051282,3971.2820512821,3975.3846153846,3980.5128205128,3971.7948717949,3960.5128205128,3972.3076923077,3991.2820512821,3992.8205128205,3987.6923076923,3989.2307692308,3983.5897435898,3972.3076923077,3973.3333333333,3978.4615384615,3990.7692307692,4008.717948718,4008.717948718,4002.0512820513,4006.6666666667,4009.2307692308,4007.6923076923,4007.6923076923,4010.2564102564,4022.5641025641,4032.8205128205,4029.7435897436,4021.0256410256,4014.358974359,4008.2051282051,4011.2820512821,4022.0512820513,4014.358974359,4011.2820512821,4027.6923076923,4022.5641025641,4004.6153846154,4007.1794871795,4015.8974358974,4015.8974358974,4022.5641025641,4037.4358974359,4035.3846153846,4019.4871794872,4011.2820512821,4013.8461538462,4023.0769230769,4027.6923076923,4022.5641025641,4017.9487179487,4012.3076923077,4001.0256410256,3990.7692307692,3984.6153846154,3974.358974359,3957.4358974359,3948.717948718,3948.717948718,3945.641025641,3944.6153846154,3941.5384615385,3945.1282051282,3962.5641025641,3935.3846153846,3848.2051282051,3785.1282051282,3787.1794871795,3801.5384615385,3794.358974359,3791.2820512821,3790.2564102564,3783.0769230769,3796.4102564103,3824.1025641026,3824.6153846154,3806.6666666667,3808.2051282051,3815.3846153846,3813.8461538462,3832.8205128205,3855.8974358974,3846.6666666667,3837.9487179487,3842.0512820513,3832.3076923077,3837.4358974359,3861.0256410256,3857.9487179487,3831.7948717949,3841.5384615385,3869.7435897436,3864.1025641026,3859.4871794872,3875.3846153846,3881.5384615385,3881.5384615385,3884.6153846154,3885.641025641
